session,is_bot,prolific_id,id_in_session,id_in_group,multiplier,disclose,contribution,rt1,rt2,payoff,total,round_number,individual_share,total_contribution,group_id,disclosure_group
kg4owiqs,1,5c573e54e9813700018acc31,13,2,1.5,1,9,2755,10438,11.5,32.75,2,10.5,21.0,917
kg4owiqs,0,614782b3984210a92c787d6d,14,1,2.5,0,8,13703,8263,24.5,47.0,2,22.5,45.0,923
kg4owiqs,0,5e9c29a39c157d14227afac8,15,2,2.5,1,10,2287,2879,25.0,50.0,2,25.0,50.0,925
kg4owiqs,0,5ff1c44bfef4d15dbc331ace,16,2,1.5,1,5,6435,7760,16.25,28.0,2,11.25,22.5,927
kg4owiqs,0,6119272eab990f2cad815a38,17,2,1.5,1,2,11886,2689,19.5,32.25,2,11.5,23.0,920
kg4owiqs,0,60e43d16eb3536f1618652fb,18,2,1.5,0,2,4219,4017,17.0,29.5,2,9.0,18.0,928
kg4owiqs,0,612520bd6605794b27e6a0fd,19,1,1.5,1,7,3362,11020,10.5,26.75,2,7.5,15.0,929
kg4owiqs,0,6148afc156c049b69cde0d5e,20,2,1.5,1,8,2206,5417,20.5,36.5,2,18.5,37.0,916
kg4owiqs,1,60d09e0e759e1a77b2e69b38,21,2,1.5,1,5,6597,12609,16.25,27.5,2,11.25,22.5,919
kg4owiqs,0,60a3b749c2b5ed839a4421b7,22,1,1.5,1,10,1427,5031,15.0,30.0,2,15.0,30.0,930
kg4owiqs,0,5f97e6601f6d0e016087fc91,23,1,2.5,1,10,5255,6058,22.5,39.75,2,22.5,45.0,924
kg4owiqs,1,5da9b30a3624c200157bd9f0,24,1,1.5,1,3,4931,8315,15.25,34.0,2,8.25,16.5,926
kg4owiqs,0,5ea936e503a71a000af12d7b,25,1,2.5,1,7,3837,7041,21.75,40.5,2,18.75,37.5,922
kg4owiqs,0,603e3568d8a95be3fe743071,26,2,1.5,1,3,4111,4956,14.5,35.5,2,7.5,15.0,929
kg4owiqs,0,6140ef8d27499e70e8740918,27,1,1.5,1,10,1166,2593,9.0,21.0,2,9.0,18.0,928
kg4owiqs,0,5fb291cdd0a22f8b1fe4dca2,28,1,2.5,1,3,14552,9204,17.5,37.0,2,10.5,21.0,917
kg4owiqs,0,615c52cd7405beacc21518af,29,2,2.5,1,10,5529,5437,22.5,46.25,2,22.5,45.0,921
kg4owiqs,0,60fb0cd3aa10c5ef5100190b,30,1,2.5,1,8,8393,11261,13.5,35.0,2,11.5,23.0,920
kg4owiqs,0,60659fa1c158d333d9ec89b8,1,2,2.5,1,8,2040,7673,20.75,56.25,3,18.75,37.5,936
kg4owiqs,0,60cf96410c586ad8683ee49d,2,1,1.5,1,10,1945,3009,11.25,43.75,3,11.25,22.5,944
kg4owiqs,0,5d1a69d8f97a18001977e0d7,3,1,2.5,1,10,5732,2822,18.5,63.5,3,18.5,37.0,932
kg4owiqs,1,5f0610c3da28a412967e1123,4,2,1.5,1,7,-1,-1,14.5,39.0,3,11.5,23.0,933
kg4owiqs,1,6012bba356f32e03bdb1a0c4,5,1,2.5,1,7,-1,-1,17.0,57.25,3,14.0,28.0,931
kg4owiqs,0,61644ca41793dcbb44e63410,6,2,2.5,1,9,2220,3936,24.75,55.75,3,23.75,47.5,940
kg4owiqs,0,5702c03e68c641000e0d754d,7,2,2.5,1,10,4097,5706,25.0,68.5,3,25.0,50.0,937
kg4owiqs,0,5dc5c4b99e40c94387aeb4e5,8,2,2.5,1,10,2967,2078,23.75,65.0,3,23.75,47.5,939
kg4owiqs,1,5ee78cdd0103130133fdb204,9,1,2.5,1,7,-1,-1,19.25,68.25,3,16.25,32.5,935
kg4owiqs,1,5df3a70877f865293e86c0a0,10,1,2.5,1,7,-1,-1,21.75,70.75,3,18.75,37.5,936
kg4owiqs,1,60b6c415dbda3236ea22455a,11,2,1.5,1,7,-1,-1,15.75,48.75,3,12.75,25.5,942
kg4owiqs,0,6130d846086f43ecd225d128,12,2,1.5,1,10,4034,4134,9.75,36.0,3,9.75,19.5,945
kg4owiqs,1,5c573e54e9813700018acc31,13,1,1.5,1,10,6700,16013,15.0,47.75,3,15.0,30.0,943
