session,is_bot,prolific_id,id_in_session,idx,round_number,multiplier,disclose,contribution,rt1,rt2,reward,payoff,total,individual_share,opp_multiplier,opp_disclose,opp_p_disclose,opp_contribution,opp_payoff,total_contribution
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,1,1.5,0,5,19515,27073,16.0,16.0,16.0,11.0,1.5,1,0.5,10,11.0,22.5
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,1,1.5,1,6,4314,6308,16.0,16.0,16.0,12.0,1.5,0,0.5,10,12.0,24.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,1,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,1,2.5,1,4,10969,24909,18.0,18.0,18.0,12.0,1.5,0,0.5,10,12.0,25.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,2,1.5,1,1,15490,8823,22.0,22.0,38.0,13.0,2.5,0,0.5,10,13.0,26.5
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,2,1.5,1,10,10252,5240,15.0,15.0,31.0,15.0,1.5,0,0.5,10,15.0,30.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,2,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,2,2.5,1,4,4903,8595,18.0,18.0,36.0,12.0,1.5,1,0.5,10,12.0,25.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,3,1.5,1,5,9507,5307,21.0,21.0,59.0,16.0,2.5,0,0.5,10,16.0,32.5
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,3,1.5,0,5,3550,2407,21.0,21.0,52.0,16.0,2.5,0,0.5,10,16.0,32.5
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,3,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,3,2.5,1,4,3350,7304,24.0,24.0,60.0,18.0,2.5,0,0.5,10,18.0,35.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,4,1.5,0,3,25265,8253,22.0,22.0,22.0,15.0,2.5,1,1.0,10,15.0,29.5
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,4,1.5,0,3,13256,10781,22.0,22.0,22.0,15.0,2.5,1,0.75,10,15.0,29.5
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,4,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,4,2.5,1,4,8458,7617,18.0,18.0,18.0,12.0,1.5,1,1.0,10,12.0,25.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,5,1.5,1,2,3762,12802,22.0,22.0,44.0,14.0,2.5,1,1.0,10,14.0,28.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,5,1.5,0,10,1447,2836,8.0,8.0,30.0,8.0,1.5,1,0.75,0,18.0,15.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,5,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,5,2.5,1,8,3837,9046,24.0,24.0,42.0,22.0,2.5,1,1.0,10,22.0,45.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,6,1.5,1,8,7109,18110,8.0,8.0,52.0,6.0,1.5,1,1.0,0,16.0,12.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,6,1.5,1,10,3110,7018,20.0,20.0,50.0,20.0,2.5,1,0.75,10,20.0,40.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,6,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,6,2.5,1,8,3209,5048,24.0,24.0,66.0,22.0,2.5,1,1.0,10,22.0,45.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,7,1.5,1,1,5018,7450,22.0,22.0,74.0,13.0,2.5,1,1.0,10,13.0,26.5
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,7,1.5,0,10,9906,6059,20.0,20.0,70.0,20.0,2.5,1,0.75,10,20.0,40.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,7,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,7,2.5,1,4,2694,4833,11.0,11.0,77.0,5.0,1.5,1,1.0,0,15.0,10.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,8,1.5,1,5,4499,8008,16.0,16.0,90.0,11.0,1.5,1,1.0,10,11.0,22.5
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,8,1.5,1,10,2638,2382,20.0,20.0,90.0,20.0,2.5,1,0.75,10,20.0,40.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,8,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,8,2.5,1,2,1966,5769,10.0,10.0,87.0,2.0,1.5,1,1.0,0,12.0,5.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,9,1.5,1,3,5224,8872,22.0,22.0,112.0,15.0,2.5,1,1.0,10,15.0,29.5
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,9,1.5,0,10,2191,8305,8.0,8.0,98.0,8.0,1.5,1,0.75,0,18.0,15.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,9,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,9,2.5,1,8,1815,4130,24.0,24.0,111.0,22.0,2.5,1,1.0,10,22.0,45.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,10,1.5,1,3,6263,8936,9.0,9.0,121.0,2.0,1.5,1,1.0,0,12.0,4.5
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,10,1.5,0,2,11321,2519,17.0,17.0,115.0,9.0,1.5,1,0.75,10,9.0,18.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,10,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,10,2.5,1,-1,70489,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,11,1.5,1,5,23012,10414,9.0,9.0,130.0,4.0,1.5,1,1.0,0,14.0,7.5
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,11,1.5,0,10,4819,4845,8.0,8.0,123.0,8.0,1.5,1,0.75,0,18.0,15.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,11,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,11,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,12,1.5,1,6,4353,16722,21.0,21.0,151.0,17.0,2.5,1,1.0,10,17.0,34.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,12,1.5,0,10,12925,2698,20.0,20.0,143.0,20.0,2.5,1,0.75,10,20.0,40.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,12,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,12,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,13,1.5,1,4,4780,6344,22.0,22.0,173.0,16.0,2.5,1,1.0,10,16.0,31.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,13,1.5,0,2,3374,2279,22.0,22.0,165.0,14.0,2.5,1,0.75,10,14.0,28.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,13,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,13,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,14,1.5,1,5,4558,6539,9.0,9.0,182.0,4.0,1.5,1,1.0,0,14.0,7.5
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,14,1.5,0,1,4747,2666,17.0,17.0,182.0,8.0,1.5,1,0.75,10,8.0,16.5
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,14,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,14,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,15,1.5,1,3,5686,10920,22.0,22.0,204.0,15.0,2.5,1,1.0,10,15.0,29.5
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,15,1.5,0,4,2446,2187,9.0,9.0,191.0,3.0,1.5,0,0.75,0,13.0,6.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,15,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,15,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,16,1.5,1,6,12071,12187,8.0,8.0,212.0,4.0,1.5,1,1.0,0,14.0,9.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,16,1.5,0,6,2070,2714,21.0,21.0,212.0,17.0,2.5,0,0.75,10,17.0,34.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,16,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,16,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,17,1.5,1,4,4015,14145,22.0,22.0,234.0,16.0,2.5,1,1.0,10,16.0,31.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,17,1.5,0,8,2488,3291,20.0,20.0,232.0,18.0,2.5,0,0.75,10,18.0,37.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,17,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,17,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,18,1.5,1,4,6610,6630,9.0,9.0,243.0,3.0,1.5,1,1.0,0,13.0,6.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,18,1.5,1,1,1450,4634,22.0,22.0,254.0,13.0,2.5,0,0.75,10,13.0,26.5
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,18,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,18,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,19,1.5,1,5,3386,7241,21.0,21.0,264.0,16.0,2.5,1,0.25,10,16.0,32.5
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,19,1.5,0,2,2746,4373,22.0,22.0,276.0,14.0,2.5,1,1.0,10,14.0,28.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,19,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,19,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,20,1.5,1,3,7999,10038,22.0,22.0,286.0,15.0,2.5,1,0.25,10,15.0,29.5
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,20,1.5,0,5,898,2654,16.0,16.0,292.0,11.0,1.5,1,1.0,10,11.0,22.5
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,20,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,20,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,21,1.5,1,10,4343,10515,8.0,8.0,294.0,8.0,1.5,1,0.25,0,18.0,15.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,21,1.5,0,8,3510,3214,16.0,16.0,308.0,14.0,1.5,1,1.0,10,14.0,27.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,21,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,21,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,22,1.5,1,0,4807,6176,22.0,22.0,316.0,12.0,2.5,1,0.25,10,12.0,25.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,22,1.5,1,10,1415,12797,8.0,8.0,316.0,8.0,1.5,1,1.0,0,18.0,15.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,22,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,22,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,23,1.5,1,10,3990,10496,20.0,20.0,336.0,20.0,2.5,0,0.25,10,20.0,40.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,23,1.5,1,1,5316,6493,22.0,22.0,338.0,13.0,2.5,1,1.0,10,13.0,26.5
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,23,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,23,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,24,1.5,0,10,3745,5985,15.0,15.0,351.0,15.0,1.5,0,0.25,10,15.0,30.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,24,1.5,0,1,3239,1565,17.0,17.0,355.0,8.0,1.5,1,1.0,10,8.0,16.5
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,24,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,24,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,25,1.5,0,0,3101,6591,18.0,18.0,369.0,8.0,1.5,0,0.25,10,8.0,15.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,25,1.5,1,10,3609,1671,15.0,15.0,370.0,15.0,1.5,1,1.0,10,15.0,30.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,25,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,25,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,26,1.5,0,6,4201,5032,8.0,8.0,377.0,4.0,1.5,0,0.25,0,14.0,9.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,26,1.5,0,0,7856,6230,18.0,18.0,388.0,8.0,1.5,1,1.0,10,8.0,15.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,26,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,26,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,27,1.5,0,10,4134,9721,8.0,8.0,385.0,8.0,1.5,0,0.25,0,18.0,15.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,27,1.5,1,0,1326,2064,18.0,18.0,406.0,8.0,1.5,1,1.0,10,8.0,15.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,27,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,27,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,28,1.5,1,6,4660,7292,8.0,8.0,393.0,4.0,1.5,0,0.25,0,14.0,9.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,28,1.5,0,1,2346,2439,22.0,22.0,428.0,13.0,2.5,1,1.0,10,13.0,26.5
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,28,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,28,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,29,1.5,1,0,4473,5080,18.0,18.0,411.0,8.0,1.5,0,0.25,10,8.0,15.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,29,1.5,0,2,1265,2983,10.0,10.0,438.0,2.0,1.5,1,1.0,0,12.0,3.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,29,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,29,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,30,1.5,0,10,7115,5607,15.0,15.0,426.0,15.0,1.5,0,0.25,10,15.0,30.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,30,1.5,1,5,1560,4385,9.0,9.0,447.0,4.0,1.5,1,1.0,0,14.0,7.5
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,30,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,30,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,31,1.5,0,6,4531,10383,8.0,8.0,434.0,4.0,1.5,0,0.25,0,14.0,9.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,31,1.5,1,0,599,1304,10.0,10.0,457.0,0.0,1.5,1,1.0,0,10.0,0.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,31,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,31,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,32,1.5,1,10,8041,10158,20.0,20.0,454.0,20.0,2.5,0,0.25,10,20.0,40.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,32,1.5,0,10,1996,3524,20.0,20.0,477.0,20.0,2.5,1,1.0,10,20.0,40.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,32,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,32,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,33,1.5,1,8,18103,35759,20.0,20.0,474.0,18.0,2.5,0,0.25,10,18.0,37.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,33,1.5,1,1,8445,3370,17.0,17.0,494.0,8.0,1.5,1,1.0,10,8.0,16.5
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,33,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,33,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,34,1.5,1,8,5558,10230,16.0,16.0,490.0,14.0,1.5,1,0.75,10,14.0,27.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,34,1.5,0,9,1833,2335,8.0,8.0,502.0,7.0,1.5,1,0.5,0,17.0,13.5
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,34,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,34,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,35,1.5,1,7,14759,4610,21.0,21.0,511.0,18.0,2.5,1,0.75,10,18.0,35.5
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,35,1.5,1,5,1725,3881,21.0,21.0,523.0,16.0,2.5,1,0.5,10,16.0,32.5
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,35,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,35,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,36,1.5,0,6,33882,7327,21.0,21.0,532.0,17.0,2.5,1,0.75,10,17.0,34.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,36,1.5,1,1,938,2206,22.0,22.0,545.0,13.0,2.5,1,0.5,10,13.0,26.5
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,36,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,36,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,37,1.5,1,8,6693,20179,16.0,16.0,548.0,14.0,1.5,1,0.75,10,14.0,27.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,37,1.5,0,4,4556,4668,16.0,16.0,561.0,10.0,1.5,1,0.5,10,10.0,21.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,37,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,37,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,38,1.5,1,7,7978,9595,16.0,16.0,564.0,13.0,1.5,1,0.75,10,13.0,25.5
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,38,1.5,0,2,4934,3314,17.0,17.0,578.0,9.0,1.5,1,0.5,10,9.0,18.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,38,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,38,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,39,1.5,1,7,5849,13929,21.0,21.0,585.0,18.0,2.5,1,0.75,10,18.0,35.5
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,39,1.5,0,0,1958,4823,22.0,22.0,600.0,12.0,2.5,1,0.5,10,12.0,25.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,39,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,39,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,0,613c7f972e67021c3fe9fd40,1,0,40,1.5,0,6,5373,7778,8.0,8.0,593.0,4.0,1.5,1,0.75,0,14.0,9.0
oxvb84r3,0,5c6eb56e1218960001b5e19c,2,1,40,1.5,0,0,15173,2927,22.0,22.0,622.0,12.0,2.5,1,0.5,10,12.0,25.0
oxvb84r3,0,1Jg0077ZdE60959759q9n6S7,3,2,40,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
oxvb84r3,1,5ae3003bca00550001e4a4b7,4,3,40,2.5,,-1,-1,-1,-1.0,0.0,0.0,-1.0,-1.0,,-1.0,-1,-1.0,-1.0
