session,is_bot,prolific_id,id_in_session,idx,round_number,multiplier,disclose,contribution,rt1,rt2,reward,payoff,total,individual_share,opp_multiplier,opp_disclose,opp_p_disclose,opp_contribution,opp_payoff,total_contribution
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,6,1.5,1,3,3037,7029,22.0,22.0,50.0,15.0,2.5,1,0.5,10,15.0,29.5
jpjzuvf1,0,615ddbb6663eca2e59404f0d,3,2,6,2.5,0,8,3512,10435,20.0,20.0,63.0,18.0,1.5,1,0.5,10,18.0,35.0
jpjzuvf1,0,5f31671e69023f000b0c0547,4,3,6,2.5,1,2,6642,5491,18.0,18.0,38.0,10.0,1.5,1,1.0,10,10.0,20.0
jpjzuvf1,1,6164b9e5d7dd59233b570c51,1,0,7,1.5,1,3,7796,9796,22.0,22.0,58.0,15.0,2.5,1,0.75,10,15.0,29.5
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,7,1.5,1,3,4530,3415,9.0,9.0,59.0,2.0,1.5,1,0.5,0,12.0,4.5
jpjzuvf1,0,615ddbb6663eca2e59404f0d,3,2,7,2.5,1,5,4773,3460,11.0,11.0,74.0,6.0,1.5,1,0.5,0,16.0,12.5
jpjzuvf1,0,5f31671e69023f000b0c0547,4,3,7,2.5,1,0,3328,2646,18.0,18.0,56.0,8.0,1.5,1,1.0,10,8.0,15.0
jpjzuvf1,1,6164b9e5d7dd59233b570c51,1,0,8,1.5,1,3,5099,4583,22.0,22.0,80.0,15.0,2.5,1,0.75,10,15.0,29.5
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,8,1.5,1,10,4624,7050,20.0,20.0,79.0,20.0,2.5,1,0.5,10,20.0,40.0
jpjzuvf1,0,615ddbb6663eca2e59404f0d,3,2,8,2.5,0,9,3597,6055,12.0,12.0,86.0,11.0,1.5,1,0.5,0,21.0,22.5
jpjzuvf1,0,5f31671e69023f000b0c0547,4,3,8,2.5,0,2,2468,5920,10.0,10.0,66.0,2.0,1.5,1,1.0,0,12.0,5.0
jpjzuvf1,1,6164b9e5d7dd59233b570c51,1,0,9,1.5,1,2,5034,4866,17.0,17.0,97.0,9.0,1.5,1,0.75,10,9.0,18.0
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,9,1.5,1,2,7698,3551,17.0,17.0,96.0,9.0,1.5,1,0.5,10,9.0,18.0
jpjzuvf1,0,615ddbb6663eca2e59404f0d,3,2,9,2.5,1,3,4455,13764,23.0,23.0,109.0,16.0,2.5,1,0.5,10,16.0,32.5
jpjzuvf1,0,5f31671e69023f000b0c0547,4,3,9,2.5,1,0,3116,3127,10.0,10.0,76.0,0.0,1.5,1,1.0,0,10.0,0.0
jpjzuvf1,1,6164b9e5d7dd59233b570c51,1,0,10,1.5,1,0,3244,12104,22.0,22.0,119.0,12.0,2.5,1,0.75,10,12.0,25.0
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,10,1.5,1,4,4239,6830,22.0,22.0,118.0,16.0,2.5,1,0.5,10,16.0,31.0
jpjzuvf1,0,615ddbb6663eca2e59404f0d,3,2,10,2.5,0,2,6072,4614,10.0,10.0,119.0,2.0,1.5,1,0.5,0,12.0,5.0
jpjzuvf1,0,5f31671e69023f000b0c0547,4,3,10,2.5,1,7,2292,3010,12.0,12.0,88.0,9.0,1.5,1,1.0,0,19.0,17.5
jpjzuvf1,1,6164b9e5d7dd59233b570c51,1,0,11,1.5,1,0,3414,3721,22.0,22.0,141.0,12.0,2.5,1,0.75,10,12.0,25.0
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,11,1.5,1,10,7498,4466,20.0,20.0,138.0,20.0,2.5,1,0.5,10,20.0,40.0
jpjzuvf1,0,615ddbb6663eca2e59404f0d,3,2,11,2.5,1,2,5054,7544,23.0,23.0,142.0,15.0,2.5,1,0.5,10,15.0,30.0
jpjzuvf1,0,5f31671e69023f000b0c0547,4,3,11,2.5,1,10,2359,4072,20.0,20.0,108.0,20.0,1.5,1,1.0,10,20.0,40.0
jpjzuvf1,1,6164b9e5d7dd59233b570c51,1,0,12,1.5,1,0,3721,4470,22.0,22.0,163.0,12.0,2.5,1,0.75,10,12.0,25.0
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,12,1.5,1,3,5348,6624,22.0,22.0,160.0,15.0,2.5,0,0.5,10,15.0,29.5
jpjzuvf1,0,615ddbb6663eca2e59404f0d,3,2,12,2.5,1,2,3977,6355,10.0,10.0,152.0,2.0,1.5,0,0.5,0,12.0,5.0
jpjzuvf1,0,5f31671e69023f000b0c0547,4,3,12,2.5,1,6,3087,2588,19.0,19.0,127.0,15.0,1.5,1,1.0,10,15.0,30.0
jpjzuvf1,1,6164b9e5d7dd59233b570c51,1,0,13,1.5,1,1,5326,6104,10.0,10.0,173.0,1.0,1.5,1,0.75,0,11.0,1.5
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,13,1.5,1,0,12840,5043,22.0,22.0,182.0,12.0,2.5,0,0.5,10,12.0,25.0
jpjzuvf1,0,615ddbb6663eca2e59404f0d,3,2,13,2.5,0,2,3551,3180,10.0,10.0,162.0,2.0,1.5,0,0.5,0,12.0,5.0
jpjzuvf1,0,5f31671e69023f000b0c0547,4,3,13,2.5,0,2,3363,4541,10.0,10.0,137.0,2.0,1.5,1,1.0,0,12.0,5.0
jpjzuvf1,1,6164b9e5d7dd59233b570c51,1,0,14,1.5,1,0,4982,6968,22.0,22.0,195.0,12.0,2.5,1,0.75,10,12.0,25.0
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,14,1.5,1,0,3588,8212,18.0,18.0,200.0,8.0,1.5,0,0.5,10,8.0,15.0
jpjzuvf1,0,615ddbb6663eca2e59404f0d,3,2,14,2.5,0,0,4243,3459,22.0,22.0,184.0,12.0,2.5,0,0.5,10,12.0,25.0
jpjzuvf1,0,5f31671e69023f000b0c0547,4,3,14,2.5,1,9,1485,2790,25.0,25.0,162.0,24.0,2.5,1,1.0,10,24.0,47.5
jpjzuvf1,1,6164b9e5d7dd59233b570c51,1,0,15,1.5,1,0,2745,3815,22.0,22.0,217.0,12.0,2.5,0,0.75,10,12.0,25.0
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,15,1.5,1,10,3375,8906,8.0,8.0,208.0,8.0,1.5,0,0.5,0,18.0,15.0
jpjzuvf1,0,615ddbb6663eca2e59404f0d,3,2,15,2.5,0,4,4328,4441,24.0,24.0,208.0,18.0,2.5,0,0.5,10,18.0,35.0
jpjzuvf1,0,5f31671e69023f000b0c0547,4,3,15,2.5,1,6,2337,1565,12.0,12.0,174.0,8.0,1.5,1,1.0,0,18.0,15.0
jpjzuvf1,1,6164b9e5d7dd59233b570c51,1,0,16,1.5,1,0,2715,5002,18.0,18.0,235.0,8.0,1.5,0,0.75,10,8.0,15.0
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,16,1.5,1,0,4662,7960,22.0,22.0,230.0,12.0,2.5,0,0.5,10,12.0,25.0
jpjzuvf1,0,615ddbb6663eca2e59404f0d,3,2,16,2.5,0,10,2845,4704,20.0,20.0,228.0,20.0,1.5,0,0.5,10,20.0,40.0
jpjzuvf1,0,5f31671e69023f000b0c0547,4,3,16,2.5,1,7,3631,5686,24.0,24.0,198.0,21.0,2.5,1,1.0,10,21.0,42.5
jpjzuvf1,1,6164b9e5d7dd59233b570c51,1,0,17,1.5,1,0,9808,3614,18.0,18.0,253.0,8.0,1.5,0,0.75,10,8.0,15.0
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,17,1.5,1,0,4274,7327,18.0,18.0,248.0,8.0,1.5,0,0.5,10,8.0,15.0
jpjzuvf1,0,615ddbb6663eca2e59404f0d,3,2,17,2.5,0,5,5349,3189,11.0,11.0,239.0,6.0,1.5,0,0.5,0,16.0,12.5
jpjzuvf1,0,5f31671e69023f000b0c0547,4,3,17,2.5,1,4,2214,3754,24.0,24.0,222.0,18.0,2.5,1,1.0,10,18.0,35.0
jpjzuvf1,1,6164b9e5d7dd59233b570c51,1,0,18,1.5,1,0,4709,3779,10.0,10.0,263.0,0.0,1.5,0,0.75,0,10.0,0.0
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,18,1.5,1,2,5589,6491,22.0,22.0,270.0,14.0,2.5,0,0.5,10,14.0,28.0
jpjzuvf1,0,615ddbb6663eca2e59404f0d,3,2,18,2.5,0,10,5432,4183,25.0,25.0,264.0,25.0,2.5,0,0.5,10,25.0,50.0
jpjzuvf1,0,5f31671e69023f000b0c0547,4,3,18,2.5,1,1,5890,3674,23.0,23.0,245.0,14.0,2.5,1,1.0,10,14.0,27.5
jpjzuvf1,1,6164b9e5d7dd59233b570c51,1,0,19,1.5,1,0,2583,3126,22.0,22.0,285.0,12.0,2.5,1,1.0,10,12.0,25.0
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,19,1.5,1,7,4608,3472,21.0,21.0,291.0,18.0,2.5,1,1.0,10,18.0,35.5
jpjzuvf1,0,615ddbb6663eca2e59404f0d,3,2,19,2.5,1,10,3066,5597,25.0,25.0,289.0,25.0,2.5,1,0.25,10,25.0,50.0
jpjzuvf1,0,5f31671e69023f000b0c0547,4,3,19,2.5,1,0,1851,2392,10.0,10.0,255.0,0.0,1.5,1,0.75,0,10.0,0.0
jpjzuvf1,1,6164b9e5d7dd59233b570c51,1,0,20,1.5,1,0,3275,3521,22.0,22.0,307.0,12.0,2.5,1,1.0,10,12.0,25.0
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,20,1.5,1,2,7632,7639,10.0,10.0,301.0,2.0,1.5,1,1.0,0,12.0,3.0
jpjzuvf1,0,615ddbb6663eca2e59404f0d,3,2,20,2.5,1,5,3685,9195,19.0,19.0,308.0,14.0,1.5,1,0.25,10,14.0,27.5
jpjzuvf1,0,5f31671e69023f000b0c0547,4,3,20,2.5,1,0,2409,3506,22.0,22.0,277.0,12.0,2.5,1,0.75,10,12.0,25.0
jpjzuvf1,1,6164b9e5d7dd59233b570c51,1,0,21,1.5,1,0,4246,3742,18.0,18.0,325.0,8.0,1.5,1,1.0,10,8.0,15.0
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,21,1.5,1,6,4737,4778,21.0,21.0,322.0,17.0,2.5,1,1.0,10,17.0,34.0
jpjzuvf1,0,615ddbb6663eca2e59404f0d,3,2,21,2.5,0,10,5571,11471,25.0,25.0,333.0,25.0,2.5,1,0.25,10,25.0,50.0
jpjzuvf1,0,5f31671e69023f000b0c0547,4,3,21,2.5,1,2,1421,5115,10.0,10.0,287.0,2.0,1.5,1,0.75,0,12.0,5.0
jpjzuvf1,1,6164b9e5d7dd59233b570c51,1,0,22,1.5,1,0,3235,4118,22.0,22.0,347.0,12.0,2.5,1,1.0,10,12.0,25.0
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,22,1.5,1,4,3970,10788,16.0,16.0,338.0,10.0,1.5,1,1.0,10,10.0,21.0
jpjzuvf1,0,615ddbb6663eca2e59404f0d,3,2,22,2.5,1,10,4627,5524,12.0,12.0,345.0,12.0,1.5,1,0.25,0,22.0,25.0
jpjzuvf1,0,5f31671e69023f000b0c0547,4,3,22,2.5,1,5,2257,3784,24.0,24.0,311.0,19.0,2.5,1,0.75,10,19.0,37.5
jpjzuvf1,1,6164b9e5d7dd59233b570c51,1,0,23,1.5,1,0,3610,5290,22.0,22.0,369.0,12.0,2.5,1,1.0,10,12.0,25.0
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,23,1.5,1,7,5305,13171,21.0,21.0,359.0,18.0,2.5,1,1.0,10,18.0,35.5
jpjzuvf1,0,615ddbb6663eca2e59404f0d,3,2,23,2.5,1,2,5385,5378,23.0,23.0,368.0,15.0,2.5,0,0.25,10,15.0,30.0
jpjzuvf1,0,5f31671e69023f000b0c0547,4,3,23,2.5,1,9,1378,3066,25.0,25.0,336.0,24.0,2.5,1,0.75,10,24.0,47.5
jpjzuvf1,1,6164b9e5d7dd59233b570c51,1,0,24,1.5,1,0,5581,3520,22.0,22.0,391.0,12.0,2.5,1,1.0,10,12.0,25.0
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,24,1.5,1,10,2983,4183,20.0,20.0,379.0,20.0,2.5,1,1.0,10,20.0,40.0
jpjzuvf1,0,615ddbb6663eca2e59404f0d,3,2,24,2.5,0,2,7735,5687,23.0,23.0,391.0,15.0,2.5,0,0.25,10,15.0,30.0
jpjzuvf1,0,5f31671e69023f000b0c0547,4,3,24,2.5,1,0,2379,2932,10.0,10.0,346.0,0.0,1.5,1,0.75,0,10.0,0.0
jpjzuvf1,1,6164b9e5d7dd59233b570c51,1,0,25,1.5,1,0,6698,4161,22.0,22.0,413.0,12.0,2.5,1,1.0,10,12.0,25.0
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,25,1.5,1,2,6019,6014,17.0,17.0,396.0,9.0,1.5,1,1.0,10,9.0,18.0
jpjzuvf1,0,615ddbb6663eca2e59404f0d,3,2,25,2.5,0,10,4629,3763,25.0,25.0,416.0,25.0,2.5,0,0.25,10,25.0,50.0
jpjzuvf1,0,5f31671e69023f000b0c0547,4,3,25,2.5,1,10,2273,3102,25.0,25.0,371.0,25.0,2.5,1,0.75,10,25.0,50.0
jpjzuvf1,1,6164b9e5d7dd59233b570c51,1,0,26,1.5,1,0,3255,3449,22.0,22.0,435.0,12.0,2.5,1,1.0,10,12.0,25.0
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,26,1.5,1,5,4366,9991,9.0,9.0,405.0,4.0,1.5,1,1.0,0,14.0,7.5
jpjzuvf1,0,615ddbb6663eca2e59404f0d,3,2,26,2.5,1,2,4018,5567,18.0,18.0,434.0,10.0,1.5,0,0.25,10,10.0,20.0
jpjzuvf1,0,5f31671e69023f000b0c0547,4,3,26,2.5,1,10,1708,2921,25.0,25.0,396.0,25.0,2.5,1,0.75,10,25.0,50.0
jpjzuvf1,1,6164b9e5d7dd59233b570c51,1,0,27,1.5,1,0,2661,3901,22.0,22.0,457.0,12.0,2.5,1,1.0,10,12.0,25.0
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,27,1.5,1,6,6119,13968,21.0,21.0,426.0,17.0,2.5,1,1.0,10,17.0,34.0
jpjzuvf1,0,615ddbb6663eca2e59404f0d,3,2,27,2.5,0,9,3915,3374,12.0,12.0,446.0,11.0,1.5,0,0.25,0,21.0,22.5
jpjzuvf1,0,5f31671e69023f000b0c0547,4,3,27,2.5,1,0,1875,3270,10.0,10.0,406.0,0.0,1.5,1,0.75,0,10.0,0.0
jpjzuvf1,1,6164b9e5d7dd59233b570c51,1,0,28,1.5,0,0,2169,4437,18.0,18.0,475.0,8.0,1.5,1,1.0,10,8.0,15.0
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,28,1.5,1,2,5846,4395,22.0,22.0,448.0,14.0,2.5,1,1.0,10,14.0,28.0
jpjzuvf1,0,615ddbb6663eca2e59404f0d,3,2,28,2.5,0,5,3870,7058,19.0,19.0,465.0,14.0,1.5,0,0.25,10,14.0,27.5
jpjzuvf1,0,5f31671e69023f000b0c0547,4,3,28,2.5,1,0,1223,2866,10.0,10.0,416.0,0.0,1.5,1,0.75,0,10.0,0.0
jpjzuvf1,1,6164b9e5d7dd59233b570c51,1,0,29,1.5,0,0,2804,3695,22.0,22.0,497.0,12.0,2.5,1,1.0,10,12.0,25.0
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,29,1.5,1,7,4347,3691,21.0,21.0,469.0,18.0,2.5,1,1.0,10,18.0,35.5
jpjzuvf1,0,615ddbb6663eca2e59404f0d,3,2,29,2.5,0,10,3138,3506,25.0,25.0,490.0,25.0,2.5,0,0.25,10,25.0,50.0
jpjzuvf1,0,5f31671e69023f000b0c0547,4,3,29,2.5,1,10,1353,3593,25.0,25.0,441.0,25.0,2.5,1,0.75,10,25.0,50.0
jpjzuvf1,1,6164b9e5d7dd59233b570c51,1,0,30,1.5,0,0,3183,3141,18.0,18.0,515.0,8.0,1.5,1,1.0,10,8.0,15.0
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,30,1.5,1,2,8217,5894,10.0,10.0,479.0,2.0,1.5,1,1.0,0,12.0,3.0
jpjzuvf1,0,615ddbb6663eca2e59404f0d,3,2,30,2.5,0,10,4540,4226,25.0,25.0,515.0,25.0,2.5,0,0.25,10,25.0,50.0
jpjzuvf1,0,5f31671e69023f000b0c0547,4,3,30,2.5,1,5,2166,7463,24.0,24.0,465.0,19.0,2.5,0,0.75,10,19.0,37.5
jpjzuvf1,1,6164b9e5d7dd59233b570c51,1,0,31,1.5,0,0,2615,4543,18.0,18.0,533.0,8.0,1.5,1,1.0,10,8.0,15.0
jpjzuvf1,0,6155d0cafa46f83b2716f453,2,1,31,1.5,1,2,4523,9579,17.0,17.0,496.0,9.0,1.5,1,1.0,10,9.0,18.0
